hall,machine_name,median_count,n_days,count_group
ARROW,スマスロ北斗の拳,24.0,532,L
ARROW,マイジャグラーV,40.0,532,XL
ヒロキ, ULTRAMAN(スマスロ),1.0,5,XXS
ヒロキ,1000ちゃん,1.0,5,XXS
ヒロキ,1000ちゃんA,1.0,64,XXS
ヒロキ,A‐SLOT+ この素晴らしい世界に祝福を！,1.0,43,XXS
ヒロキ,A‐SLOT+ 異世界かるてっと,1.0,76,XXS
ヒロキ,BIRDIE WING ‐Golf Girls' Story‐,1.0,14,XXS
ヒロキ,GI優駿倶楽部黄金,1.0,3,XXS
ヒロキ,SHAKE BONUS TRIGGER,1.0,239,XXS
ヒロキ,SHAKE BONUS TRIGGER(スマスロ),1.0,1,XXS
ヒロキ,Sister Quest,1.0,222,XXS
ヒロキ,Sister Quest(スマスロ),1.0,1,XXS
ヒロキ,ULTRAMAN,1.0,43,XXS
ヒロキ,うしおととら 白面決戦,1.0,48,XXS
ヒロキ,うみねこのなく頃に2,1.0,135,XXS
ヒロキ,とある科学の超電磁砲2,1.0,214,XXS
ヒロキ,にゃんこ大戦争 超神速,1.0,61,XXS
ヒロキ,ひぐらしのなく頃に 業,1.0,50,XXS
ヒロキ,ようこそ実力至上主義の教室へ,1.0,99,XXS
ヒロキ,わたしの幸せな結婚,1.0,152,XXS
ヒロキ,アイドルマスター ミリオンライブ！ ネクストプロローグ,1.0,130,XXS
ヒロキ,アクダマドライブ,1.0,69,XXS
ヒロキ,アズールレーン THE ANIMATION,1.0,284,XXS
ヒロキ,アレックス ブライト,1.0,309,XXS
ヒロキ,ガメラ2,1.0,86,XXS
ヒロキ,キン肉マン～7人の悪魔超人編～,1.0,18,XXS
ヒロキ,クランキークレスト,1.0,468,XXS
ヒロキ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,1.0,272,XXS
ヒロキ,グランベルム,1.0,44,XXS
ヒロキ,ケロット4,1.0,499,XXS
ヒロキ,ゲゲゲの鬼太郎 覚醒,1.0,6,XXS
ヒロキ,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,1.0,222,XXS
ヒロキ,ゴブリンスレイヤーII,1.0,84,XXS
ヒロキ,シャーマンキング,1.0,359,XXS
ヒロキ,ストライク・ザ・ブラッド,1.0,24,XXS
ヒロキ,スマスロ ギルティクラウン2,1.0,5,XXS
ヒロキ,スマスロ サンダーV,1.0,109,XXS
ヒロキ,スマスロ ドルアーガの塔,1.0,115,XXS
ヒロキ,スマスロニューパルサーBT,1.0,5,XXS
ヒロキ,スーパービンゴネオ,1.0,209,XXS
ヒロキ,ゾンビランドサガ,1.0,47,XXS
ヒロキ,タクトオーパス デスティニー,1.0,42,XXS
ヒロキ,ダンジョンに出会いを求めるのは間違っているだろうか2,1.0,168,XXS
ヒロキ,チバリヨ2,1.0,67,XXS
ヒロキ,ディスクアップ ULTRAREMIX,1.0,495,XXS
ヒロキ,ドッチ,1.0,59,XXS
ヒロキ,ニューゲッターマウス,1.0,290,XXS
ヒロキ,ニューパルサーBT,1.0,115,XXS
ヒロキ,ニューパルサーSPⅢ,1.0,82,XXS
ヒロキ,ハイパーラッシュ,1.0,330,XXS
ヒロキ,バベル,1.0,39,XXS
ヒロキ,バーニングエクスプレス,1.0,90,XXS
ヒロキ,ファミスタ回胴版!!,1.0,465,XXS
ヒロキ,プリズムナナ,1.0,163,XXS
ヒロキ,マジカルハロウィン ボーナストリガー,1.0,79,XXS
ヒロキ,マタドールIII,1.0,69,XXS
ヒロキ,ヨルムンガンド,1.0,71,XXS
ヒロキ,ラブ嬢3～Wご指名はいかがですか?～,1.0,4,XXS
ヒロキ,七つの魔剣が支配する,1.0,424,XXS
ヒロキ,不二子BT,1.0,163,XXS
ヒロキ,今日から俺は!! パチスロ編,1.0,27,XXS
ヒロキ,仮面ライダー電王,1.0,51,XXS
ヒロキ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐(スマスロ),1.0,1,XXS
ヒロキ,戦国†恋姫,1.0,267,XXS
ヒロキ,戦姫絶唱シンフォギア 正義の歌,1.0,270,XXS
ヒロキ,新・必殺仕置人 回胴 CRASH SPEC,1.0,37,XXS
ヒロキ,桃太郎電鉄 ～パチスロも定番!～,1.0,112,XXS
ヒロキ,機動戦士ガンダムユニコーン 覚醒DRIVE,1.0,54,XXS
ヒロキ,痛いのは嫌なので防御力に極振りしたいと思います。,1.0,446,XXS
ヒロキ,真・一騎当千,1.0,322,XXS
ヒロキ,範馬刃牙,1.0,82,XXS
ヒロキ,絶対衝激III,1.0,1,XXS
ヒロキ,絶対衝激～PLATONIC HEART～,1.0,73,XXS
ヒロキ,翔べ!ハーレムエース(スマスロ),1.0,5,XXS
ヒロキ,虚構推理,1.0,75,XXS
ヒロキ,転生したらスライムだった件,1.0,11,XXS
ヒロキ,銀河英雄伝説 Die Neue These,1.0,85,XXS
ヒロキ,閃乱カグラ2 SHINOVI MASTER,1.0,165,XXS
ヒロキ,鬼武者3,1.0,25,XXS
ヒロキ,麻雀格闘倶楽部 覚醒,1.0,451,XXS
ヒロキ,麻雀格闘倶楽部参,1.0,116,XXS
ヒロキ, サラリーマン金太郎,2.0,187,XXS
ヒロキ, 荒野のコトブキ飛行隊(スマスロ),2.0,1,XXS
ヒロキ,とある魔術の禁書目録,2.0,7,XXS
ヒロキ,ひぐらしのなく頃に祭2,2.0,460,XXS
ヒロキ,シン・エヴァンゲリオン,2.0,159,XXS
ヒロキ,スマスロ ハナビ,2.0,140,XXS
ヒロキ,デビル メイ クライ 5,2.0,5,XXS
ヒロキ,ニューパルサーSP4 with 太鼓の達人,2.0,234,XXS
ヒロキ,ネオプラネット,2.0,122,XXS
ヒロキ,バイオハザード RE:2,2.0,170,XXS
ヒロキ,バンドリ！,2.0,86,XXS
ヒロキ,バーサスリヴァイズ,2.0,530,XXS
ヒロキ,ヱヴァンゲリヲン ～約束の扉～,2.0,313,XXS
ヒロキ,一方通行 とある魔術の禁書目録,2.0,83,XXS
ヒロキ,主役は銭形4,2.0,88,XXS
ヒロキ,押忍！番長4,2.0,84,XXS
ヒロキ,新鬼武者2,2.0,213,XXS
ヒロキ,炎炎ノ消防隊,2.0,87,XXS
ヒロキ,絶対衝激IV,2.0,76,XXS
ヒロキ,翔べ！ハーレムエース,2.0,166,XXS
ヒロキ,聖戦士ダンバイン,2.0,153,XXS
ヒロキ,聖闘士星矢 海皇覚醒 CUSTOM EDITION,2.0,67,XXS
ヒロキ,荒野のコトブキ飛行隊,2.0,25,XXS
ヒロキ,頭文字D 2nd,2.0,164,XXS
ヒロキ,Re:ゼロから始める異世界生活 season2,3.0,138,XXS
ヒロキ,ToLOVEるダークネス TRANCE ver.8.7,3.0,377,XXS
ヒロキ,ありふれた職業で世界最強,3.0,272,XXS
ヒロキ,いざ!番長(スマスロ),3.0,5,XXS
ヒロキ,この素晴らしい世界に祝福を！,3.0,532,XXS
ヒロキ,ギルティクラウン2,3.0,182,XXS
ヒロキ,ゴジラ対エヴァンゲリオン,3.0,460,XXS
ヒロキ,サラリーマン金太郎～MAX～,3.0,14,XXS
ヒロキ,ジャグラーガールズ,3.0,534,XXS
ヒロキ,スマスロ炎炎ノ消防隊,3.0,376,XXS
ヒロキ,スマスロ炎炎ノ消防隊2,3.0,139,XXS
ヒロキ,スマスロ真・北斗無双,3.0,100,XXS
ヒロキ,スマスロ秘宝伝,3.0,166,XXS
ヒロキ,スーパーブラックジャック,3.0,471,XXS
ヒロキ,スーパーリオエース2,3.0,42,XXS
ヒロキ,ソードアート・オンラインII,3.0,14,XXS
ヒロキ,ディスクアップ2,3.0,534,XXS
ヒロキ,デビル メイ クライ5 スタイリッシュトライブ,3.0,295,XXS
ヒロキ,バイオハザード RE:3,3.0,42,XXS
ヒロキ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3.0,511,XXS
ヒロキ,主役は銭形5,3.0,241,XXS
ヒロキ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,3.0,519,XXS
ヒロキ,回胴黙示録カイジ 狂宴,3.0,305,XXS
ヒロキ,回胴黙示録カイジ 狂宴(スマスロ),3.0,1,XXS
ヒロキ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,3.0,418,XXS
ヒロキ,押忍!番長ZERO,3.0,233,XXS
ヒロキ,攻殻機動隊,3.0,140,XXS
ヒロキ,無職転生 ～異世界行ったら本気だす～,3.0,177,XXS
ヒロキ,犬夜叉2,3.0,54,XXS
ヒロキ,甲鉄城のカバネリ,3.0,517,XXS
ヒロキ,真打 吉宗,3.0,77,XXS
ヒロキ,緑ドン VIVA!情熱南米編 REVIVAL,3.0,171,XXS
ヒロキ,ToLOVEるダークネス,4.0,126,XS
ヒロキ,スマスロ バイオハザード5,4.0,1,XS
ヒロキ,ダンベル何キロ持てる？,4.0,380,XS
ヒロキ,ダーリン・イン・ザ・フランキス,4.0,284,XS
ヒロキ,ハッピージャグラーVIII,4.0,529,XS
ヒロキ,バイオハザード5,4.0,439,XS
ヒロキ,ファンキージャグラー2,4.0,534,XS
ヒロキ,ミスタージャグラー,4.0,535,XS
ヒロキ,ルパン三世 大航海者の秘宝,4.0,286,XS
ヒロキ,化物語,4.0,190,XS
ヒロキ,吉宗(スマスロ),4.0,387,XS
ヒロキ,咲‐Saki‐ 頂上決戦,4.0,152,XS
ヒロキ,新ハナビ,4.0,535,XS
ヒロキ,転生したら剣でした,4.0,137,XS
ヒロキ,革命機ヴァルヴレイヴ,4.0,242,XS
ヒロキ,いざ！番長,5.0,337,XS
ヒロキ,かぐや様は告らせたい,5.0,503,XS
ヒロキ,からくりサーカス,5.0,485,XS
ヒロキ,ゴッドイーター リザレクション,5.0,533,XS
ヒロキ,ビッグドリーム THE GOLDEN PUSHER,5.0,39,XS
ヒロキ,マギアレコード 魔法少女まどか☆マギカ外伝,5.0,394,XS
ヒロキ,モンスターハンターライズ,5.0,522,XS
ヒロキ,戦国乙女4 戦乱に閃く炯眼の軍師,5.0,481,XS
ヒロキ,機動戦士ガンダムSEED,5.0,193,XS
ヒロキ,甲鉄城のカバネリ 海門(うなと)決戦,5.0,112,XS
ヒロキ,鉄拳6,5.0,161,XS
ヒロキ,麻雀物語,5.0,186,XS
ヒロキ,ゴーゴージャグラー3,6.0,535,S
ヒロキ,黄門ちゃま天,6.0,64,S
ヒロキ,ネオアイムジャグラーEX,7.0,271,S
ヒロキ,ミリオンゴッド‐神々の軌跡‐,7.0,62,S
ヒロキ,東京喰種,8.0,502,M
ヒロキ,東京リベンジャーズ,9.0,279,M
ヒロキ,革命機ヴァルヴレイヴ2,9.0,222,M
ヒロキ,戦国乙女5 業火を穿つ宿焔の双刃,10.0,14,M
ヒロキ,新鬼武者3,10.0,249,M
ヒロキ,アイムジャグラーEX-TP,12.0,535,L
ヒロキ,モンキーターンV,12.0,535,L
ヒロキ,北斗の拳 転生の章2,12.0,168,L
ヒロキ,スマスロ北斗の拳,13.0,535,L
ヒロキ,マイジャグラーV,35.0,535,XL
ザシティ,SHAKE BONUS TRIGGER,1.0,145,XXS
ザシティ,ありふれた職業で世界最強,1.0,111,XXS
ザシティ,いざ!番長(スマスロ),1.0,5,XXS
ザシティ,いざ！番長,1.0,353,XXS
ザシティ,うしおととら 白面決戦,1.0,14,XXS
ザシティ,うまい棒,1.0,5,XXS
ザシティ,うみねこのなく頃に2,1.0,140,XXS
ザシティ,うる星やつら,1.0,22,XXS
ザシティ,にゃんこ大戦争 BIGBANG,1.0,42,XXS
ザシティ,にゃんこ大戦争 超神速,1.0,60,XXS
ザシティ,アレックス ブライト,1.0,347,XXS
ザシティ,ギルティクラウン2,1.0,121,XXS
ザシティ,クランキークレスト,1.0,54,XXS
ザシティ,グランベルム,1.0,24,XXS
ザシティ,ケロット4,1.0,79,XXS
ザシティ,ゲゲゲの鬼太郎 覚醒,1.0,15,XXS
ザシティ,ゴジラ対エヴァンゲリオン,1.0,78,XXS
ザシティ,ゴブリンスレイヤーII,1.0,81,XXS
ザシティ,スマスロ ギルティクラウン2,1.0,5,XXS
ザシティ,スマスロ サンダーV,1.0,112,XXS
ザシティ,スマスロキングパルサー,1.0,26,XXS
ザシティ,スマスロ炎炎ノ消防隊,1.0,48,XXS
ザシティ,スマスロ炎炎ノ消防隊2,1.0,35,XXS
ザシティ,スーパービンゴネオクラシック,1.0,84,XXS
ザシティ,スーパーリオエース2,1.0,42,XXS
ザシティ,ゾンビランドサガ,1.0,136,XXS
ザシティ,ダーリン・イン・ザ・フランキス,1.0,183,XXS
ザシティ,チバリヨ2プラス,1.0,225,XXS
ザシティ,ディスクアップ ULTRAREMIX,1.0,472,XXS
ザシティ,ニューゲッターマウス,1.0,55,XXS
ザシティ,ニューパルサーDX3,1.0,14,XXS
ザシティ,ニューパルサーSPⅢ,1.0,52,XXS
ザシティ,バイオハザード7 レジデント イービル,1.0,14,XXS
ザシティ,バイオハザード:ヴェンデッタ,1.0,29,XXS
ザシティ,バキ 強くなりたくば喰らえ!!!,1.0,17,XXS
ザシティ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1.0,297,XXS
ザシティ,バベル,1.0,14,XXS
ザシティ,バーサスリヴァイズ,1.0,290,XXS
ザシティ,バーニングエクスプレス,1.0,28,XXS
ザシティ,ファミスタ回胴版!!,1.0,45,XXS
ザシティ,プレミアムうまい棒,1.0,30,XXS
ザシティ,マジカルハロウィン8,1.0,147,XXS
ザシティ,マタドールIII,1.0,59,XXS
ザシティ,マッピー,1.0,53,XXS
ザシティ,モンスターハンター:ワールド,1.0,15,XXS
ザシティ,モンスターハンターワールド:アイスボーン,1.0,5,XXS
ザシティ,ワンパンマン,1.0,37,XXS
ザシティ,一方通行 とある魔術の禁書目録,1.0,78,XXS
ザシティ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,1.0,102,XXS
ザシティ,今日から俺は!! パチスロ編,1.0,58,XXS
ザシティ,吉宗RISING,1.0,68,XXS
ザシティ,咲‐Saki‐ 頂上決戦,1.0,74,XXS
ザシティ,戦姫絶唱シンフォギア 正義の歌,1.0,38,XXS
ザシティ,新ハナビ,1.0,515,XXS
ザシティ,桃太郎電鉄 ～パチスロも定番!～,1.0,42,XXS
ザシティ,痛いのは嫌なので防御力に極振りしたいと思います。,1.0,123,XXS
ザシティ,真・一騎当千,1.0,6,XXS
ザシティ,真打 吉宗,1.0,75,XXS
ザシティ,絶対衝激IV,1.0,56,XXS
ザシティ,絶対衝激～PLATONIC HEART～,1.0,43,XXS
ザシティ,緑ドン VIVA!情熱南米編 REVIVAL,1.0,125,XXS
ザシティ,聖戦士ダンバイン,1.0,26,XXS
ザシティ,聖闘士星矢 海皇覚醒 CUSTOM EDITION,1.0,55,XXS
ザシティ,花の慶次～佐渡攻めの章～,1.0,5,XXS
ザシティ,花火絶景,1.0,54,XXS
ザシティ,転生したら剣でした,1.0,72,XXS
ザシティ,鉄拳6,1.0,164,XXS
ザシティ,銀河英雄伝説 Die Neue These,1.0,1,XXS
ザシティ,閃乱カグラ2 SHINOVI MASTER,1.0,41,XXS
ザシティ,防空少女ラブキューレ2～極限の共鳴～,1.0,67,XXS
ザシティ,頭文字D 2nd,1.0,138,XXS
ザシティ,麻雀格闘倶楽部 覚醒,1.0,1,XXS
ザシティ,黄門ちゃま天,1.0,12,XXS
ザシティ, サラリーマン金太郎,2.0,81,XXS
ザシティ,A‐SLOT+ 異世界かるてっと,2.0,76,XXS
ザシティ,Re:ゼロから始める異世界生活 season2,2.0,64,XXS
ザシティ,Sister Quest,2.0,88,XXS
ザシティ,Sister Quest(スマスロ),2.0,1,XXS
ザシティ,ToLOVEるダークネス,2.0,133,XXS
ザシティ,ToLOVEるダークネス TRANCE ver.8.7,2.0,317,XXS
ザシティ,からくりサーカス,2.0,381,XXS
ザシティ,とある科学の超電磁砲2,2.0,34,XXS
ザシティ,ようこそ実力至上主義の教室へ,2.0,49,XXS
ザシティ,アズールレーン THE ANIMATION,2.0,313,XXS
ザシティ,ガールズ&パンツァー 最終章,2.0,39,XXS
ザシティ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2.0,210,XXS
ザシティ,ゴッドイーター リザレクション,2.0,534,XXS
ザシティ,シン・エヴァンゲリオン,2.0,71,XXS
ザシティ,スマスロ バイオハザード5,2.0,1,XXS
ザシティ,スマスロニューパルサーBT,2.0,5,XXS
ザシティ,スマスロ秘宝伝,2.0,145,XXS
ザシティ,スーパーブラックジャック,2.0,484,XXS
ザシティ,ソードアート・オンライン,2.0,87,XXS
ザシティ,ソードアート・オンラインII,2.0,13,XXS
ザシティ,タクトオーパス デスティニー,2.0,42,XXS
ザシティ,ダンベル何キロ持てる？,2.0,184,XXS
ザシティ,ディスクアップ2,2.0,126,XXS
ザシティ,デビル メイ クライ 5,2.0,5,XXS
ザシティ,デビル メイ クライ5 スタイリッシュトライブ,2.0,287,XXS
ザシティ,ニューパルサーBT,2.0,44,XXS
ザシティ,バイオハザード5,2.0,281,XXS
ザシティ,バンドリ！,2.0,200,XXS
ザシティ,プリズムナナ,2.0,69,XXS
ザシティ,マギアレコード 魔法少女まどか☆マギカ外伝,2.0,435,XXS
ザシティ,ラブ嬢3～Wご指名はいかがですか?～,2.0,16,XXS
ザシティ,ルパン三世 大航海者の秘宝,2.0,151,XXS
ザシティ,ヱヴァンゲリヲン ～約束の扉～,2.0,281,XXS
ザシティ,七つの魔剣が支配する,2.0,61,XXS
ザシティ,不二子BT,2.0,77,XXS
ザシティ,主役は銭形4,2.0,43,XXS
ザシティ,主役は銭形5,2.0,247,XXS
ザシティ,南国育ち,2.0,26,XXS
ザシティ,回胴黙示録カイジ 狂宴,2.0,99,XXS
ザシティ,回胴黙示録カイジ 狂宴(スマスロ),2.0,1,XXS
ザシティ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,2.0,105,XXS
ザシティ,戦国乙女4 戦乱に閃く炯眼の軍師,2.0,469,XXS
ザシティ,押忍!番長ZERO,2.0,532,XXS
ザシティ,押忍！番長4,2.0,25,XXS
ザシティ,新鬼武者2,2.0,56,XXS
ザシティ,無職転生 ～異世界行ったら本気だす～,2.0,1,XXS
ザシティ,犬夜叉2,2.0,90,XXS
ザシティ,範馬刃牙,2.0,28,XXS
ザシティ,翔べ!ハーレムエース(スマスロ),2.0,5,XXS
ザシティ,翔べ！ハーレムエース,2.0,144,XXS
ザシティ,革命機ヴァルヴレイヴ,2.0,277,XXS
ザシティ,麻雀物語,2.0,153,XXS
ザシティ,かぐや様は告らせたい,3.0,516,XXS
ザシティ,わたしの幸せな結婚,3.0,23,XXS
ザシティ,アイドルマスター ミリオンライブ！ ネクストプロローグ,3.0,63,XXS
ザシティ,ウルトラミラクルジャグラー,3.0,535,XXS
ザシティ,ジャグラーガールズ,3.0,227,XXS
ザシティ,チバリヨ2,3.0,82,XXS
ザシティ,ネオアイムジャグラーEX,3.0,279,XXS
ザシティ,ビッグドリーム THE GOLDEN PUSHER,3.0,42,XXS
ザシティ,ミスタージャグラー,3.0,536,XXS
ザシティ,ミリオンゴッド‐神々の軌跡‐,3.0,63,XXS
ザシティ,ヨルムンガンド,3.0,75,XXS
ザシティ,化物語,3.0,195,XXS
ザシティ,吉宗(スマスロ),3.0,206,XXS
ザシティ,戦国乙女5 業火を穿つ宿焔の双刃,3.0,13,XXS
ザシティ,攻殻機動隊,3.0,51,XXS
ザシティ,東京リベンジャーズ,3.0,202,XXS
ザシティ,東京喰種,3.0,502,XXS
ザシティ,機動戦士ガンダムユニコーン 覚醒DRIVE,3.0,60,XXS
ザシティ,甲鉄城のカバネリ,3.0,439,XXS
ザシティ,革命機ヴァルヴレイヴ2,3.0,225,XXS
ザシティ,サラリーマン金太郎～MAX～,4.0,34,XS
ザシティ,ハッピージャグラーVIII,4.0,536,XS
ザシティ,バイオハザード RE:3,4.0,42,XS
ザシティ,ファンキージャグラー2,4.0,536,XS
ザシティ,モンスターハンターライズ,4.0,483,XS
ザシティ,新鬼武者3,4.0,198,XS
ザシティ,甲鉄城のカバネリ 海門(うなと)決戦,4.0,112,XS
ザシティ,アイムジャグラーEX-TP,5.0,257,S
ザシティ,ゴジラ,5.0,50,S
ザシティ,機動戦士ガンダムSEED,5.0,58,S
ザシティ,モンキーターンV,6.0,536,M
ザシティ,スマスロ北斗の拳,7.0,487,M
ザシティ,北斗の拳 転生の章2,8.0,168,L
ザシティ,マイジャグラーV,14.0,536,XL
ザシティ,ゴーゴージャグラー3,15.0,536,XL
金時, サラリーマン金太郎,1.0,61,XXS
金時, 荒野のコトブキ飛行隊,1.0,1,XXS
金時,A‐SLOT+ この素晴らしい世界に祝福を！,1.0,60,XXS
金時,A‐SLOT+ 異世界かるてっと,1.0,77,XXS
金時,BIRDIE WING ‐Golf Girls' Story‐,1.0,14,XXS
金時,D4DJ Pachi‐Slot Mix,1.0,14,XXS
金時,SHAKE BONUS TRIGGER,1.0,244,XXS
金時,この素晴らしい世界に祝福を！,1.0,87,XXS
金時,とある科学の超電磁砲2,1.0,200,XXS
金時,ようこそ実力至上主義の教室へ,1.0,52,XXS
金時,アイドルマスター ミリオンライブ！ ネクストプロローグ,1.0,79,XXS
金時,アズールレーン THE ANIMATION,1.0,300,XXS
金時,アレックス ブライト,1.0,332,XXS
金時,キン肉マン～7人の悪魔超人編～,1.0,46,XXS
金時,ギルティクラウン2,1.0,104,XXS
金時,クランキークレスト,1.0,490,XXS
金時,ゲゲゲの鬼太郎 覚醒,1.0,35,XXS
金時,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,1.0,99,XXS
金時,シャーマンキング,1.0,231,XXS
金時,シン・エヴァンゲリオン,1.0,81,XXS
金時,スマスロ ギルティクラウン2,1.0,5,XXS
金時,スマスロ ドルアーガの塔,1.0,99,XXS
金時,スーパーリオエース2,1.0,42,XXS
金時,ゾンビランドサガ,1.0,80,XXS
金時,タクトオーパス デスティニー,1.0,41,XXS
金時,ハイパーラッシュ,1.0,426,XXS
金時,バベル,1.0,19,XXS
金時,バンドリ！,1.0,25,XXS
金時,バーサスリヴァイズ,1.0,502,XXS
金時,マタドールIII,1.0,56,XXS
金時,ラブ嬢3～Wご指名はいかがですか?～,1.0,369,XXS
金時,一方通行 とある魔術の禁書目録,1.0,54,XXS
金時,不二子BT,1.0,173,XXS
金時,主役は銭形4,1.0,30,XXS
金時,咲‐Saki‐ 頂上決戦,1.0,124,XXS
金時,新・必殺仕置人 回胴 CRASH SPEC,1.0,62,XXS
金時,無職転生 ～異世界行ったら本気だす～,1.0,115,XXS
金時,犬夜叉2,1.0,70,XXS
金時,痛いのは嫌なので防御力に極振りしたいと思います。,1.0,266,XXS
金時,真・一騎当千,1.0,143,XXS
金時,絶対衝激IV,1.0,45,XXS
金時,聖戦士ダンバイン,1.0,96,XXS
金時,荒野のコトブキ飛行隊,1.0,24,XXS
金時,頭文字D 2nd,1.0,97,XXS
金時,麻雀物語,1.0,172,XXS
金時,黄門ちゃま天,1.0,15,XXS
金時,ToLOVEるダークネス,2.0,312,XXS
金時,いざ!番長,2.0,5,XXS
金時,かぐや様は告らせたい,2.0,517,XXS
金時,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2.0,286,XXS
金時,ゴジラ対エヴァンゲリオン,2.0,324,XXS
金時,スマスロ サンダーV,2.0,112,XXS
金時,スマスロニューパルサーBT,2.0,5,XXS
金時,スマスロ炎炎ノ消防隊,2.0,423,XXS
金時,スマスロ炎炎ノ消防隊2,2.0,140,XXS
金時,スマスロ秘宝伝,2.0,111,XXS
金時,スーパーブラックジャック,2.0,420,XXS
金時,ソードアート・オンラインII,2.0,14,XXS
金時,ダンベル何キロ持てる？,2.0,136,XXS
金時,ダーリン・イン・ザ・フランキス,2.0,182,XXS
金時,ディスクアップ2,2.0,533,XXS
金時,デビル メイ クライ 5,2.0,5,XXS
金時,デビル メイ クライ5 スタイリッシュトライブ,2.0,192,XXS
金時,ニューパルサーBT,2.0,90,XXS
金時,ニューパルサーSP4 with 太鼓の達人,2.0,312,XXS
金時,ネオプラネット,2.0,76,XXS
金時,バイオハザード5,2.0,376,XXS
金時,ビッグドリーム THE GOLDEN PUSHER,2.0,41,XXS
金時,ヨルムンガンド,2.0,71,XXS
金時,ルパン三世 大航海者の秘宝,2.0,100,XXS
金時,ヱヴァンゲリヲン ～約束の扉～,2.0,265,XXS
金時,主役は銭形5,2.0,232,XXS
金時,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,2.0,497,XXS
金時,吉宗,2.0,351,XXS
金時,回胴黙示録カイジ 狂宴,2.0,166,XXS
金時,戦国乙女4 戦乱に閃く炯眼の軍師,2.0,501,XXS
金時,戦国乙女5 業火を穿つ宿焔の双刃,2.0,14,XXS
金時,戦姫絶唱シンフォギア 正義の歌,2.0,90,XXS
金時,押忍!番長ZERO,2.0,485,XXS
金時,押忍！番長4,2.0,190,XXS
金時,攻殻機動隊,2.0,140,XXS
金時,新ハナビ,2.0,488,XXS
金時,機動戦士ガンダムユニコーン 覚醒DRIVE,2.0,56,XXS
金時,沖ドキ!GOLD,2.0,486,XXS
金時,沖ドキ!ゴージャス 25Φ,2.0,515,XXS
金時,炎炎ノ消防隊,2.0,102,XXS
金時,甲鉄城のカバネリ,2.0,487,XXS
金時,真打 吉宗,2.0,77,XXS
金時,緑ドン VIVA!情熱南米編 REVIVAL,2.0,143,XXS
金時,革命機ヴァルヴレイヴ,2.0,268,XXS
金時,鬼武者3,2.0,23,XXS
金時,いざ！番長,2.5,319,XXS
金時,Re:ゼロから始める異世界生活 season2,3.0,77,XXS
金時,からくりサーカス,3.0,485,XXS
金時,ウルトラミラクルジャグラー,3.0,535,XXS
金時,ジャグラーガールズ,3.0,534,XXS
金時,ハッピージャグラーVIII,3.0,535,XXS
金時,バイオハザード RE:3,3.0,42,XXS
金時,マギアレコード 魔法少女まどか☆マギカ外伝,3.0,411,XXS
金時,ミスタージャグラー,3.0,535,XXS
金時,化物語,3.0,193,XXS
金時,機動戦士ガンダムSEED,3.0,124,XXS
金時,ゴッドイーター リザレクション,4.0,516,XS
金時,スマスロ ハナビ,4.0,140,XS
金時,モンスターハンターライズ,4.0,335,XS
金時,新鬼武者3,4.0,252,XS
金時,沖ドキ!DUO アンコール,4.0,56,XS
金時,鉄拳6,4.0,166,XS
金時,革命機ヴァルヴレイヴ2,4.0,227,XS
金時,ミリオンゴッド‐神々の軌跡‐,5.0,63,S
金時,北斗の拳 転生の章2,5.0,168,S
金時,東京リベンジャーズ,5.0,248,S
金時,東京喰種,5.0,501,S
金時,甲鉄城のカバネリ 海門(うなと)決戦,5.0,112,S
金時,スマスロ北斗の拳,6.0,532,M
金時,モンキーターンV,6.0,535,M
金時,ゴーゴージャグラー3,7.0,535,M
金時,ファンキージャグラー2,9.0,535,L
金時,アイムジャグラーEX-TP,10.0,318,XL
金時,ネオアイムジャグラーEX,10.0,271,XL
金時,マイジャグラーV,11.0,535,XL
